""	"PromoterCounts_BamGal4_1.txt"	"PromoterCounts_BamGal4_2.txt"	"PromoterCounts_KmgKD_1.txt"	"PromoterCounts_KmgKD_2.txt"
"cCluster_28633"	0	0	608.871289519907	544.807388037076
"cCluster_28634"	52.2593168297679	85.8834886873557	1984.71856804831	1802.54631901329
"cCluster_28636"	2288.29093692899	2174.05063805085	1826.61386855972	2392.04493810029
"cCluster_28637"	27.7975089520042	66.9092295587539	6132.44398229166	5553.41749641699
"cCluster_28639"	0	136.814394769392	670.26300793835	1169.42054580615
"cCluster_2864"	5487.22826712563	5444.61372469143	1027.68054667586	1055.56431432183
"cCluster_28641"	0	0	496.179642012079	1175.8050073847
"cCluster_28642"	272.415587729641	394.464860831459	2820.65511747205	2501.64486186556
"cCluster_28644"	14.4547046550422	5.991871303769	572.709044424111	444.784156639644
"cCluster_28647"	2201.56270899873	2279.90703108411	983.949459583274	961.925544502962
"cCluster_28648"	53.3712171878481	42.9417443436778	329.665118082601	355.401694539811
"cCluster_28650"	9665.74981279091	9610.96157124548	6169.44720983154	6242.93934690141
"cCluster_28653"	22320.2877881013	20853.7094275507	6097.12271963995	6472.77996372956
"cCluster_28654"	125762.601901016	114226.0385994	52234.2605847665	55176.6451157706
"cCluster_28659"	689.378222009705	681.076038195077	1587.77485443865	1580.15424069347
"cCluster_2866"	17.7904057292827	15.9783234767173	602.1434299672	609.716080752431
"cCluster_28660"	10884.3926052468	10489.7693624649	6736.26937714703	6885.6418124764
"cCluster_28662"	2.22380071616034	5.991871303769	2046.95126891085	1865.32685786913
"cCluster_28663"	998.486521555991	1014.62354077155	5084.57985695767	5809.86003648913
"cCluster_28664"	567.069182620886	493.330737343648	945.264267155214	966.181852222002
"cCluster_28665"	48.9236157555274	35.951227822614	1216.06061415164	909.785774944726
"cCluster_28668"	1366.52554008053	1341.18052682696	919.193811388478	921.490621172085
"cCluster_28669"	17396.7930025223	16503.6108610144	8039.79216548385	9010.60344120695
"cCluster_28670"	716.063830603629	1223.34039118617	2037.70046202587	1134.30600712407
"cCluster_28673"	3784.90881890489	2968.97223101754	1173.17050950313	1037.47500651592
"cCluster_28674"	1924.69951983677	2824.16867450979	3009.87616739191	3100.72017332039
"cCluster_28678"	1127.46696309329	973.679086862463	1618.89120486992	1655.70370270643
"cCluster_28684"	750.532741704114	802.910754705046	822.480830318327	793.801389600896
"cCluster_28687"	16138.1217971756	15586.8545515378	8741.17152385347	8540.28143825307
"cCluster_28691"	680.483019145063	643.127519937873	4001.39446897198	4025.40302528175
"cCluster_28692"	428.081637860865	432.413379088663	7083.59512655549	7232.53089157813
"cCluster_28693"	2448.40458849253	2591.48433888009	2982.123746737	2638.91078580459
"cCluster_28694"	0	0	1801.38439523707	2203.70332153278
"cCluster_28697"	947.339105084304	770.954107751612	126.14736661324	144.714462447348
"cCluster_287"	1143.03356810641	1131.46503119505	2020.88081314411	2182.42178293758
"cCluster_2870"	5813.01507204312	5900.99458899517	4415.15783146341	4278.65333456461
"cCluster_28700"	1863.54500014236	1810.54377895553	1047.02314288989	1037.47500651592
"cCluster_28701"	3363.49858319251	3533.20677878912	8315.6344071448	9407.5041360074
"cCluster_28702"	18.9023060873629	153.791363463404	4700.25088000933	4708.54041418762
"cCluster_28705"	17927.1694733266	20165.6428728346	41450.3427042226	45469.0712855709
"cCluster_28706"	0	14.9796782594225	414.604344935516	461.809387515803
"cCluster_28708"	8551.62565399458	9159.57393302821	7367.84719265732	7625.17527865954
"cCluster_28709"	2041.44905743519	1850.48958764733	1459.94552293723	1430.11939359732
"cCluster_2871"	7.78330250656118	9.98645217294834	796.41037455159	839.556697580572
"cCluster_28710"	20530.1282115922	17067.845408786	1112.61977352878	1098.12739151223
"cCluster_28712"	3451.33871148084	3412.37070749645	5440.31543080701	5303.35941792341
"cCluster_28713"	1387.65164688405	858.834886873557	1542.36180245788	1761.04731875266
"cCluster_28714"	3014.36187075534	3706.97104659842	3062.01707892539	3485.91602189348
"cCluster_28715"	570.404883695127	603.18171124608	15753.2831426614	17299.7627240367
"cCluster_28718"	0	0	3718.82436775832	3663.61686916338
"cCluster_2872"	233.499075196835	279.620660842553	9018.69573040259	10200.2414486785
"cCluster_28722"	871.729880734852	1002.63979816401	2654.14059354258	2772.98447895434
"cCluster_28725"	94.5115304368143	37.9485182572037	679.513814823321	656.535465661867
"cCluster_28726"	106498.928197277	87709.0121445706	19779.9070849561	21337.9346724756
"cCluster_28727"	1908.02101446557	2893.07519450313	3435.41328410058	3616.79748425395
"cCluster_28729"	512.586065074958	0	943.582302267037	566.088926632274
"cCluster_28731"	7787.7501079935	7276.12905321016	2563.31448958104	2668.70493983786
"cCluster_28733"	4.44760143232067	2.9959356518845	1341.36699832079	1421.60677815924
"cCluster_28735"	170.120754786266	127.826587813739	2471.64740317542	2633.59040115579
"cCluster_28739"	58.9307189782489	66.9092295587539	412.081397603252	455.424925937243
"cCluster_28740"	26367.6050915131	18074.4797878192	4511.87081253356	5137.36341688086
"cCluster_28742"	7068.35057631563	7170.27266017691	1805.58930745751	2168.5887828507
"cCluster_28748"	47.8117153974473	49.9322608647417	1010.8608977941	1140.69046870263
"cCluster_28749"	3253.42044774257	2211.00051109076	2386.70817632251	2281.38093740526
"cCluster_28752"	4369.76840725506	4514.87502738994	394.420766277398	450.104541288444
"cCluster_28754"	59572.2854848612	55764.3489337435	20760.492614763	21170.8745945032
"cCluster_28759"	25114.4933879568	26196.4613400781	12502.0450138162	13390.3440840988
"cCluster_28760"	4021.74359517597	3681.00627094876	2982.96472918109	2947.49309543496
"cCluster_28762"	1973.6231355923	2351.80948672933	3190.68739287089	2982.60763411704
"cCluster_28765"	213.484868751392	219.701947804863	873.780759407711	849.133389948411
"cCluster_28766"	1326.49712718964	1413.08298247219	962.924898481068	1115.15262238839
"cCluster_28770"	1767.92156934747	1595.83505723714	644.192552171614	682.073311976105
"cCluster_28773"	3029.92847576846	3356.44657532794	2926.61890542717	2716.58840167706
"cCluster_28778"	167.896954070105	206.719559980031	1274.92938523782	1209.85546913702
"cCluster_28782"	418.074534638143	403.452667787113	382.647012060162	349.017232961252
"cCluster_28783"	13853.1665613208	11467.4430301966	1654.21246752162	1547.16785587091
"cCluster_28785"	1489.94647982743	1310.22252509082	1590.29780177092	1878.09578102625
"cCluster_28788"	30.0213096681646	60.9173582549849	3982.89285520204	4104.14471808399
"cCluster_28789"	0	0	496.179642012079	580.986003648913
"cCluster_2879"	8552.73755435266	8428.5656339684	1985.5595504924	1916.4025504976
"cCluster_28794"	1832.41179011612	1926.38662416173	3535.49019494708	3466.7626371578
"cCluster_28798"	48.9236157555274	33.9539373880243	994.882231356422	906.593544155447
"cCluster_28799"	1939.15422449181	1919.39610764067	2033.49554980543	2043.02770513903
"cCluster_2880"	390.277025686139	299.59356518845	640.828622395261	241.5454630555
"cCluster_28801"	1730.11695717274	1706.68467635687	3388.31826723163	3550.82471460883
"cCluster_28802"	477.005253616392	567.230483423466	1411.16854118011	1360.95439316293
"cCluster_28803"	122.309039388819	75.8970365144074	1441.44390916729	1309.87870053445
"cCluster_2881"	12558.9145445155	11766.0379501677	898.169250286271	1118.34485317767
"cCluster_28812"	5229.26738405103	5604.39695945861	5030.75698053602	5222.48957126166
"cCluster_28814"	4821.19995263561	3431.34496662505	1745.03857148316	2139.85870574719
"cCluster_28815"	0	0	316.209398977189	244.73769384478
"cCluster_28816"	7595.39134604563	8053.07503226554	4019.89608274192	3949.8535632688
"cCluster_28819"	245.729979135717	269.634208669605	965.447845813332	1027.89831414808
"cCluster_2882"	2849.80061775947	2728.29873364949	2041.06439180223	2331.39255310397
"cCluster_28820"	27032.5215056451	28265.654230313	23565.1690657974	23254.3372229732
"cCluster_28823"	32.2451103843249	74.8983912971125	1152.14594840093	1116.21669931815
"cCluster_28824"	343.577210646772	243.669433019939	0	0
"cCluster_28825"	11775.024792069	11609.2506510524	12685.3791866274	13176.464621217
"cCluster_28826"	0	0	540.751711548757	393.708464011168
"cCluster_28827"	2698.58216906057	2365.79051977146	3410.18381077793	3318.85594392117
"cCluster_28828"	10578.6200067747	10396.8953572565	12125.2848788647	12407.1370010006
"cCluster_28829"	11147.9129901118	9410.23388256922	4405.06604213435	4656.40064462938
"cCluster_28830"	12028.5380737113	9941.51313817007	2857.65834501194	2154.75578276383
"cCluster_28831"	157.889850847384	134.817104334803	1792.97457079619	1796.16185743473
"cCluster_28832"	5438.3046513701	4790.50110736332	11503.7988526834	12467.7893859969
"cCluster_28833"	2167.09379789825	2747.27299277809	2394.2770183193	2294.14986056237
"cCluster_28836"	137036.15963159	118084.803719028	89991.8493769975	90043.2538732137
"cCluster_28842"	1006.26982406255	777.944624272675	805.661181436561	841.684851440092
"cCluster_28843"	920.65349649038	751.97984862301	1199.24096526987	1219.43216150486
"cCluster_28844"	11.1190035808017	22.9688399977812	1634.86987130759	1661.02408735523
"cCluster_28845"	56.7069182620886	22.9688399977812	629.054868178025	592.690849876272
"cCluster_28846"	6734.78046889158	6364.36596981998	6507.52215235502	6731.35065766122
"cCluster_28848"	164.561252995865	191.739881720608	1183.26229883219	1246.03408474886
"cCluster_2885"	16.6785053712025	10.9850973902432	372.555222731103	383.067694713569
"cCluster_28851"	1388.76354724213	1533.91905376486	2807.19939836664	2566.55355458091
"cCluster_28852"	42.2522136070464	0	1750.92544859178	1937.6840890928
"cCluster_28853"	0	0	894.805320509918	831.044082142493
"cCluster_28854"	694.937723800105	698.053006889089	1480.12910159535	1488.64362473412
"cCluster_28855"	24.4618078777637	39.9458086917933	1828.2958334479	1657.83185656595
"cCluster_2886"	1760.13826684091	1719.6670641817	1330.43422654764	1312.00685439397
"cCluster_28861"	181.239758367067	190.741236503313	1813.15814945431	1789.77739585618
"cCluster_28868"	0	0	1499.47169780938	1495.02808631268
"cCluster_28875"	17115.482211928	15736.651334132	14035.1560093891	14937.5119399697
"cCluster_28878"	4598.81988101958	4540.83980303961	11548.3709222201	11825.0869204219
"cCluster_28881"	230.163374122595	253.655885192888	2396.79996565157	2351.61001476941
"cCluster_28883"	35.5808114585654	35.951227822614	1149.62300106866	1032.15462186712
"cCluster_28884"	332.45820706597	318.567824317052	1058.79689710713	932.131390469685
"cCluster_28885"	0	0	489.451782459372	704.418927501063
"cCluster_28887"	0	0	463.381326692636	468.193849094362
"cCluster_28888"	1570.0033056092	1422.07078942784	2983.80571162518	4128.61848746847
"cCluster_28890"	1867.99260157468	1577.85944332584	1546.56671467833	1488.64362473412
"cCluster_28892"	1159.71207347762	1032.59915468286	1933.41863895893	2285.6372451243
"cCluster_28893"	221.268171257954	284.613886929028	889.759425845388	1019.38569871
"cCluster_28894"	903.974991119177	978.672312948937	3580.90324692785	4132.87479518751
"cCluster_28899"	6443.46257507458	6233.54344635435	5219.97803045588	5153.32457082726
"cCluster_289"	101.182932585295	41.943099126383	782.954655446178	864.03046696505
"cCluster_28900"	206.813466602911	230.687045195107	666.899078161997	832.108159072253
"cCluster_28901"	1324.27332647348	1607.81879984468	4165.38604556919	3737.03817731682
"cCluster_28902"	400.284128908861	329.552921707295	1825.77288611563	2116.44901329247
"cCluster_28904"	25574.820136202	24226.1343263554	7425.87498129941	8339.17089852845
"cCluster_28905"	5956.45021823546	4650.69077694204	3020.80893916506	3177.3337122631
"cCluster_28906"	7527.56542420274	5854.05826378232	11529.8693084502	11684.6287656936
"cCluster_28908"	10072.7053438482	9044.72973303931	2336.24922967721	2265.41978345886
"cCluster_2891"	285.758392026603	328.55427649	1232.03928058931	1251.35446939766
"cCluster_28912"	35.5808114585654	36.9498730399088	871.257812075446	793.801389600896
"cCluster_28919"	23.3499075196835	14.9796782594225	1010.01991535001	1019.38569871
"cCluster_28922"	7855.57602983639	6589.06114371131	1422.94229539735	1343.92916228677
"cCluster_28925"	2592.95163504295	2493.6171075852	2461.55561384636	2618.69332413915
"cCluster_28929"	118.973338314578	69.9051652106384	1163.07872017408	1241.77777702982
"cCluster_2893"	3771.56601460793	3635.06859095319	2055.36109335173	2146.24316732575
"cCluster_28932"	1094.10995235089	1090.52057728596	2196.64614395856	2056.86070522591
"cCluster_28935"	200.14206445443	211.712786066505	2319.42958079544	2542.07978519643
"cCluster_28936"	1002.93412298831	1028.60457381368	3548.94591405249	3498.6849450506
"cCluster_28937"	3937.23916796188	2406.73497368055	119.419507060534	235.161001476941
"cCluster_28938"	28414.6136507387	21864.3383874531	14991.3530483175	14488.471475611
"cCluster_28939"	888.408386106055	654.112617328116	1637.39281863986	1705.71531840514
"cCluster_2894"	495.907559703755	380.483827789332	750.997322570824	612.90831154171
"cCluster_28940"	4954.62799560523	6967.54768106605	3986.25678497839	4741.52679901018
"cCluster_28949"	2418.38327882437	2655.39763278696	2315.224668575	2413.32647669548
"cCluster_28951"	2654.10615473736	2846.13886929028	4238.55151820487	4988.39264671448
"cCluster_28953"	6436.7911729261	6395.32397155611	6831.30039332901	5465.09911124692
"cCluster_28954"	0	0	4264.62197397161	4327.60087333357
"cCluster_28957"	211.261068035232	212.7114312838	819.116900541974	897.016851787607
"cCluster_28958"	20066.4657622728	19817.1156919987	8605.77335035525	9393.67113592052
"cCluster_28960"	5164.77716328238	5304.80339427016	5086.26182184585	5050.10910864055
"cCluster_28961"	36.6927118166456	98.8658765121885	1238.76714014202	1168.35646887639
"cCluster_28968"	2.22380071616034	6.99051652106384	194.26694458439	190.469770427025
"cCluster_28969"	812.799161756603	808.902626008815	5365.46799328315	5761.97657464993
"cCluster_28970"	1402.10635153909	1501.96240681143	1832.50074566834	1759.9832418229
"cCluster_28974"	49051.4842967066	43982.3326600991	20657.0517741401	21131.5037481021
"cCluster_28976"	0	0	2115.070846882	3577.42663785283
"cCluster_28977"	0	0	1088.23128265022	1204.53508448822
"cCluster_28978"	4214.10235712384	2988.94513536344	2638.1619271049	3356.09863646277
"cCluster_28980"	2118.17018214272	1661.7456415786	851.074233417328	516.077310933558
"cCluster_28981"	156.777950489304	97.8672312948937	1724.85499282504	1699.33085682658
"cCluster_28982"	8321.46227987198	9135.60644781314	9466.93937310164	9107.4344418151
"cCluster_28983"	46.6998150393671	51.9295512993314	1273.24742034964	1333.28839298917
"cCluster_28984"	10.0071032227215	7.98916173835867	1281.65724479052	1347.12139307605
"cCluster_28985"	7.78330250656118	9.98645217294834	782.11367300209	769.327620216418
"cCluster_28986"	12836.8896340355	11968.7629292786	10196.9121345703	10825.9186833774
"cCluster_28987"	379.158022105338	375.490601702857	598.779500190847	617.16461926075
"cCluster_28988"	1367.63744043861	1257.2943285742	2576.77020868646	2721.90878632586
"cCluster_2899"	72951.7824936399	61246.9111766921	30182.859918328	31928.692354376
"cCluster_28991"	17590.2636648283	17210.6516748592	4808.73761529672	4436.13672016908
"cCluster_28992"	4901.25677841738	4370.07147088219	1621.41415220218	1737.63762629794
"cCluster_28993"	5000.21591028652	4851.4184656183	4593.44610961012	4461.67456648332
"cCluster_28997"	1597.8008145612	1794.56545547882	2436.32614052371	3211.38417401542
"cCluster_28998"	1114.12415879633	1373.1371737804	1290.90805167549	1294.98162351782
"cCluster_28999"	33.3570107424051	0	965.447845813332	1097.06331458247
"cCluster_29"	3045.49508078158	2669.37866582909	3816.37833127256	3951.98171712832
"cCluster_290"	670.475915922342	702.047587758268	1175.6934568354	1322.64762369157
"cCluster_29000"	0	0	349.007714296631	389.452156292129
"cCluster_29001"	132.31614261154	0	1600.38959109998	1303.49423895589
"cCluster_29004"	980.696115826709	932.734632953375	1502.83562758574	1712.0997799837
"cCluster_29005"	0	0	565.981184871405	640.574311715468
"cCluster_29006"	7.78330250656118	8.9878069556535	16502.5985003441	17447.6694172733
"cCluster_29007"	1.11190035808017	0.998645217294834	3206.66605930857	3192.23078927974
"cCluster_29009"	34.4689111004852	30.9580017361398	1106.73289642016	1341.80100842725
"cCluster_2901"	444.760143232067	435.409314740547	358.258521181602	440.527848920604
"cCluster_29011"	988.47941833327	941.722439909028	564.299219983228	425.630771903966
"cCluster_29012"	303.548797755886	241.67214258535	832.572619647386	907.657621085207
"cCluster_29013"	14008.832611452	11452.4633519372	3680.13917533026	5314.00018722101
"cCluster_29014"	5668.4680254927	7956.20644618794	7943.0791844137	7134.63581404022
"cCluster_29016"	562.621581188565	524.288739079788	4762.48358087187	5127.78672451302
"cCluster_29017"	0	20.9715495631915	698.856411037351	778.904312584257
"cCluster_2902"	0	0	528.136974887433	501.180233916919
"cCluster_29020"	50.0355161136076	42.9417443436778	5574.87262186113	5641.73588158706
"cCluster_29022"	41.1403132489662	24.9661304323708	524.77304511108	589.498619086992
"cCluster_29024"	916.205895058059	940.723794691733	458.335432028106	589.498619086992
"cCluster_29026"	2009.20394705086	2017.26333893556	3474.09847652864	3267.7802512927
"cCluster_29029"	599.314293005211	546.258933860274	1048.70510777807	985.33523695768
"cCluster_29031"	67804.7957360868	66225.1575849069	60877.8781451057	61690.9240797608
"cCluster_29032"	9716.89722926259	8616.31093481982	3693.59489443568	4065.83794861263
"cCluster_29033"	5282.63860123888	7787.43540446511	2340.45414189765	6406.80719408444
"cCluster_29035"	3751.55180816249	1696.69822418392	4677.54435401895	2757.02332500794
"cCluster_29038"	432.529239293186	462.372735607508	3064.54002625765	3070.92601928711
"cCluster_29040"	25.5737082358439	18.9742591286018	504.589466452961	563.960772772754
"cCluster_29041"	7318.52815688367	6585.06656284213	2258.87884482109	2900.67371052553
"cCluster_29042"	66020.1956613681	63139.3438634659	10745.2326881158	12049.6071526013
"cCluster_29049"	569.292983337046	553.249450381338	2744.12571506002	2911.31447982312
"cCluster_29056"	287.982192742764	205.720914762736	849.392268529151	787.416928022336
"cCluster_29057"	145.658946908502	157.785944332584	433.946941149547	488.4113107598
"cCluster_29061"	6471.26008402658	5845.07045682666	4017.37313540966	3721.07702337042
"cCluster_29064"	577.076285843608	419.43099126383	3349.63307480357	3809.39540854049
"cCluster_29065"	66344.8705659275	62538.1594426544	45738.5121866287	49514.6917725181
"cCluster_29067"	5478.33306426099	4464.9427665252	5979.38517746759	5392.74188002324
"cCluster_29068"	207.925366960992	259.647756496657	391.897818945133	530.974387950197
"cCluster_29069"	24181.6089875275	23737.7968150982	15000.6038552024	15571.7017901066
"cCluster_2907"	106.742434375696	124.830652161854	120.260489504622	136.201847009269
"cCluster_29070"	877.289382525253	594.193904290426	219.496417907038	397.964771730208
"cCluster_29072"	13478.4561406478	13824.2457430124	2553.22270025198	2958.13386473256
"cCluster_2908"	1179.72627992306	1048.57747815958	733.33669124497	766.135389427138
"cCluster_29081"	10509.6821845738	11336.620506731	11775.4361821239	10996.170992139
"cCluster_29082"	336.905808498291	351.523116487781	3036.78760560274	3427.39179075668
"cCluster_29083"	11072.3037657623	9861.62152078648	4345.35628860408	5605.55726597523
"cCluster_29084"	13.342804296962	0	1606.27646820859	1106.64000695031
"cCluster_29086"	0	0	415.445327379605	557.576311194195
"cCluster_29087"	0	4.99322608647417	258.181610335098	204.302770513903
"cCluster_2909"	1741.23596075354	2019.26062937015	6455.38124082155	6694.10796511962
"cCluster_29094"	2141.5200896624	1907.41236503313	1623.93709953445	1882.35208874529
"cCluster_29097"	7755.50499760918	7443.90144971569	4957.59150790034	5216.1051096831
"cCluster_291"	0	0	523.091080222903	541.615157247796
"cCluster_29101"	1288.69251501492	1107.49754597997	2431.28024585918	2550.59240063451
"cCluster_29102"	90.0639290044937	98.8658765121885	8486.35384329472	8888.23459428456
"cCluster_29106"	527.04076973	492.332092126353	4718.75249377928	4615.96572129851
"cCluster_29108"	116.749537598418	124.830652161854	682.877744599674	661.855850310666
"cCluster_2911"	10490.7798784864	9784.72583905478	9403.02470735093	9496.88659810723
"cCluster_29110"	161.225551921624	105.856393033252	2608.72754156181	3008.14548043128
"cCluster_29112"	10447.4157645213	10214.1432824916	15963.5287536835	16436.7963340014
"cCluster_29114"	1095.22185270897	1139.45419293341	1367.43745408752	1255.6107771167
"cCluster_29116"	0	0	762.77107678806	889.568313279288
"cCluster_29117"	8148.00582401148	8604.32719221229	6950.71990038954	6778.17004257065
"cCluster_29118"	24749.7900705065	24383.920270688	15358.02139394	15468.4863279199
"cCluster_29124"	2267.16483012546	2140.09670066283	1960.33007716975	2202.63924460302
"cCluster_29127"	123.420939746899	49.9322608647417	661.853183497467	713.995619868902
"cCluster_29132"	445.872043590148	408.445893873587	216.973470574773	205.366847443663
"cCluster_29138"	0	0	620.645043737142	1022.57792949928
"cCluster_29139"	206.813466602911	201.726333893556	750.997322570824	520.333618652598
"cCluster_29141"	111.190035808017	121.83471650997	2187.39533707359	2426.0953998526
"cCluster_29143"	1700.09564750458	1808.54648852094	6351.09941775461	6637.71188784234
"cCluster_29144"	352.472413511413	399.458086917933	1599.54860865589	1625.90954867315
"cCluster_29147"	409.179331773502	227.691109543222	795.569392107502	622.48500390955
"cCluster_29148"	8884.08386106055	8100.0113574784	8731.07973452441	5925.84442183296
"cCluster_29150"	40.0284128908861	143.804911290456	912.465951835772	790.609158811616
"cCluster_29153"	18270.7466839733	17806.8428695842	19432.5813355476	21044.2494398618
"cCluster_29154"	720.511432035949	755.974429492189	906.579074727154	892.760544068568
"cCluster_29155"	2070.35846674527	2054.21321197547	3183.1185508741	2935.7882492076
"cCluster_29156"	78.944925423692	103.859102598663	2165.52979352729	2259.0353218803
"cCluster_29157"	582.635787634008	737.000170363587	1726.53695771322	1778.07254962882
"cCluster_29161"	573.740584769367	412.440474742766	1297.6359112282	1248.16223860838
"cCluster_29162"	4191.86434996224	4378.06063262055	3580.06226448376	3818.97210090833
"cCluster_29163"	5551.71848789428	5882.02032986657	7401.48649042085	7602.82966313458
"cCluster_2917"	1257.55930498867	1123.47586945669	1477.60615426309	1423.73493201876
"cCluster_29171"	50661.5160152067	45832.8222477464	8082.68227013235	8130.6118202955
"cCluster_29177"	78.944925423692	98.8658765121885	718.199007251381	681.009235046345
"cCluster_29178"	0	0	639.987639951172	808.698466617535
"cCluster_2918"	13299.4401829969	12724.7373587708	10272.6005545382	10739.7284520668
"cCluster_29182"	10560.8296010454	8900.92482174885	4966.00133234123	5093.73626276071
"cCluster_29187"	3307.9035652885	3077.82455970268	5386.49255438536	5766.23288236897
"cCluster_2919"	18204.0326624885	18648.7007877637	17647.1756067482	21005.9426703905
"cCluster_29191"	939.555802577742	844.853853831429	661.012201053379	756.558697059299
"cCluster_29192"	1614.4793199324	1870.46249199322	1755.97134325631	1717.4201646325
"cCluster_29193"	550.390677249683	144.803556507751	133.716208610035	157.483385604467
"cCluster_29195"	11120.1154811598	11426.4985762875	2990.53357117788	2726.1650940449
"cCluster_292"	0	51.9295512993314	592.892623082229	1280.08454650118
"cCluster_2920"	589.307189782489	0	5443.67936058336	5774.74549780705
"cCluster_29202"	1736.78835932122	1663.74293201319	2503.60473605078	2414.39055362524
"cCluster_29206"	1810.17378295451	1864.47062068945	2543.97189336701	1730.18908778962
"cCluster_29207"	26.685608593924	0	491.133747347549	925.746928891125
"cCluster_29208"	3081.07589224015	3950.64047961836	15777.67163354	17433.8364171864
"cCluster_29209"	239.058576987236	2.9959356518845	2057.88404068399	1229.0088538727
"cCluster_2921"	0	0	1415.37345340056	1120.47300703719
"cCluster_29212"	20734.717877479	21474.8667527081	13020.9311818187	13097.7229284148
"cCluster_29220"	21.1261068035232	30.9580017361398	1063.00180932757	1159.84385343831
"cCluster_29224"	1097.44565342513	1049.57612337687	2094.88726822388	2119.64124408175
"cCluster_29226"	868.394179660612	786.932431228329	809.866093657003	821.467389774653
"cCluster_2923"	2207.12221078913	2239.96122239231	586.164763529523	678.881081186825
"cCluster_29233"	860.610877154051	914.759019042068	917.511846500301	1238.58554624054
"cCluster_29234"	627.111801957215	502.318544299301	454.130519807665	369.23469462669
"cCluster_29235"	0	0	2818.13217013979	3300.76663611525
"cCluster_29236"	0	0	377.601117395633	363.914309977891
"cCluster_29237"	0	0	1321.18341966267	1220.49623843462
"cCluster_29238"	15.5666050131224	9.98645217294834	1263.15563102058	1359.89031623317
"cCluster_2924"	2160.42239574977	1905.41507459854	1185.78524616446	1202.4069306287
"cCluster_29240"	17801.5247328635	16831.1664922871	10995.00447401	10052.3347554419
"cCluster_29244"	46.6998150393671	54.9254869512159	977.221600030568	1088.55069914439
"cCluster_29245"	26.685608593924	33.9539373880243	1882.11870986955	2138.79462881743
"cCluster_29246"	579.300086559768	669.092295587539	316.209398977189	168.124154902066
"cCluster_29247"	3366.83428426675	3107.78391622152	2660.02747065119	2684.66609378426
"cCluster_29253"	5752.97245270679	5360.72752643867	3248.71518151298	2909.1863259636
"cCluster_29262"	5092.50364000717	5006.208474299	4257.05313197482	4625.54241366635
"cCluster_29264"	827.253866411646	744.989332101946	331.347082970778	296.877463403016
"cCluster_29265"	1237.54509854323	1618.80389723493	1211.01471948711	1235.39331545126
"cCluster_29268"	1011.82932585295	1118.48264337021	312.004486756748	317.094925068454
"cCluster_29269"	360.255716017975	289.607113015502	3959.34534676757	4347.81833499901
"cCluster_2927"	825.030065695485	852.843015569788	1157.19184306546	1181.1253920335
"cCluster_29270"	143.435146192342	172.765622592006	1351.45878764985	1287.5330850095
"cCluster_29271"	11639.3729483832	10784.3697015669	1595.34369643545	1520.56593262692
"cCluster_29272"	0	1116.48535293562	706.425253034146	1161.97200729783
"cCluster_29273"	869.506080018692	688.06655471614	1880.43674498137	1958.965627688
"cCluster_29276"	403.619829983101	422.426926915715	1411.16854118011	1443.9523936842
"cCluster_29280"	350.248612795253	369.498730399088	757.72518212353	764.007235567618
"cCluster_29281"	449.207744664388	429.417443436778	976.38061758648	892.760544068568
"cCluster_29282"	53614.7233662677	52557.6991410098	29203.9563534092	29520.6862623293
"cCluster_29288"	100.071032227215	123.832006944559	574.391009312288	455.424925937243
"cCluster_29289"	1031.8435322984	1225.33768162076	705.584270590057	794.865466530656
"cCluster_2929"	2361.67636056228	3270.56308664058	3432.04935432422	4626.60649059611
"cCluster_29295"	179.015957650907	167.772396505532	1214.37864926346	1640.80662568979
"cCluster_29297"	0	0	466.745256468989	307.518232700615
"cCluster_29298"	372.486619956856	324.559695620821	3337.01833814225	3469.95486794708
"cCluster_29299"	619.328499450654	701.048942540973	0	0
"cCluster_293"	106.742434375696	2.9959356518845	2756.74045172134	2698.49909387114
"cCluster_2930"	968.465211887827	758.970365144074	1093.27717731475	1144.94677642167
"cCluster_29304"	428.081637860865	293.601693884681	2236.17231883071	2138.79462881743
"cCluster_29306"	27063.6547156713	24190.1830985328	7319.0702109002	7796.49166435089
"cCluster_29308"	14123.3583483343	11426.4985762875	4706.13775711795	4602.13272121163
"cCluster_29310"	388.053224969979	328.55427649	2176.46256530044	2124.96162873055
"cCluster_2932"	475.893353258312	43.9403895609727	1279.13429745826	874.671236262649
"cCluster_29320"	12.2309039388819	10.9850973902432	834.254584535563	834.236312931773
"cCluster_29326"	1591.12941241272	1315.2157511773	985.631424471451	1454.5931629818
"cCluster_29327"	33.3570107424051	68.9065199933435	460.017396916283	549.063695756116
"cCluster_29328"	24.4618078777637	0	1269.0425081292	983.20708309816
"cCluster_29329"	184.575459441308	207.718205197325	1007.49696801775	708.675235220103
"cCluster_2933"	0	0	1260.63268368831	1579.09016376371
"cCluster_29337"	4111.80752418046	4238.25030219927	3518.67054606532	3552.95286846835
"cCluster_29339"	15.5666050131224	3.99458086917933	157.263717044506	45.7553079796763
"cCluster_29340"	112.301936166097	317.569179099757	1803.06636012525	2115.38493636271
"cCluster_29341"	0	0	1134.48531707507	918.298390382806
"cCluster_29344"	5581.73979756245	5490.551404687	3532.96724761482	3378.44425198773
"cCluster_29346"	1287.58061465684	1222.34174596888	1152.98693084502	1188.57393054182
"cCluster_29348"	136625.868399459	140424.497229913	85205.8182876911	85034.6437648338
"cCluster_29349"	37027.3938244277	33305.816642	6794.29716578912	7297.43958429349
