""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"cCluster_24532"	1061.76361273876	2.33145329757293	0.36114417267298	6.45574115267279	1.07690543001651e-10	2.14105563497361e-10
"cCluster_27777"	818.116119687509	1.03689166380044	0.160617216492942	6.4556694882457	1.07741521471806e-10	2.14185598268245e-10
"cCluster_20643"	531.727576130271	7.44493112932112	1.15328448791127	6.45541599436992	1.07922033644609e-10	2.14523099019909e-10
"cCluster_29500"	123.330989336381	10.3128630845293	1.59772968450976	6.45469830379579	1.08434703703941e-10	2.15520717063305e-10
"cCluster_6014"	1908.12578520933	3.11090466678604	0.48199270037872	6.45425680584309	1.08751262167834e-10	2.1612839138419e-10
"cCluster_9408"	1072.64544140869	-0.865009072764723	0.134052012340017	-6.45278692699267	1.09811704256639e-10	2.1821416559156e-10
"cCluster_14333"	1605.00692958043	-2.33743758077127	0.362270895092522	-6.45218153717344	1.10251394858517e-10	2.19066110842422e-10
"cCluster_34789"	194.899167976518	3.32721406018567	0.515768220776077	6.45098694754634	1.11124071666431e-10	2.20778131244972e-10
"cCluster_12380"	4425.53693561786	0.612641121692175	0.0949698420471888	6.45090176508627	1.1118655678949e-10	2.2088030550672e-10
"cCluster_21490"	535.023631616952	1.57368166212395	0.243955255922667	6.45069792069904	1.11336225183929e-10	2.21155638230805e-10
"cCluster_33901"	2311.62554587446	0.7092979159271	0.109968539203554	6.45000762094489	1.11844527197625e-10	2.22143226685151e-10
"cCluster_39587"	118.358666278357	10.2547898437422	1.59007930592476	6.44923168645244	1.12418594570476e-10	2.23261227534824e-10
"cCluster_37300"	7129.89045588575	-4.72664373067362	0.732945933815418	-6.44883000587593	1.12716904362406e-10	2.2383141113819e-10
"cCluster_20413"	149.655186448526	10.593246113692	1.64292964757982	6.44777829001793	1.13501635706369e-10	2.25367313442816e-10
"cCluster_31322"	3319.79074420484	0.683672200890599	0.106033627156876	6.44769229556877	1.13566035603989e-10	2.25472772208496e-10
"cCluster_22195"	9375.29229459558	0.408431756679794	0.0633465278354817	6.44757922234569	1.13650768733665e-10	2.2561857537815e-10
"cCluster_16088"	847.288260940049	3.5945587398649	0.557729093340855	6.44499055685461	1.15607614467328e-10	2.29480482856492e-10
"cCluster_21926"	218.77307362095	2.6594506366467	0.412801477437082	6.44244456962257	1.17564307649337e-10	2.33341320081031e-10
"cCluster_35851"	504.718043678817	1.98398375368719	0.30798334630037	6.44185400775615	1.18022782639751e-10	2.34228026152909e-10
"cCluster_23186"	1245.07440905621	-0.909159493973296	0.141155990569242	-6.44081409727572	1.18834355390482e-10	2.35815244280239e-10
"cCluster_39853"	2607.71584114926	-1.05980397431912	0.164553699686091	-6.44047491087012	1.19100242997566e-10	2.36319395438202e-10
"cCluster_17400"	6786.53657227776	0.572928986152113	0.0889598675617877	6.44030844306486	1.19230949449466e-10	2.36555245853504e-10
"cCluster_39428"	136.607109690508	10.4616675641994	1.62444199092972	6.44016075834868	1.19347025243012e-10	2.36762024950756e-10
"cCluster_1374"	1309.23946618357	1.18158042488007	0.183471189993927	6.44014150079465	1.19362169245828e-10	2.36768553196168e-10
"cCluster_14648"	1417.52958237253	-1.58172463868113	0.245691913829893	-6.43783759109081	1.21187566793146e-10	2.40365569128497e-10
"cCluster_10330"	462.528543095301	3.04674316007654	0.473292178958178	6.43734102427617	1.21584558304444e-10	2.41129026224312e-10
"cCluster_18418"	108.99631215055	10.1358197465547	1.57472149041125	6.43657929879885	1.22196008573722e-10	2.42317608583351e-10
"cCluster_42767"	650.417030333229	1.41062070142123	0.21918976119828	6.43561402553459	1.22975169159356e-10	2.438384955289e-10
"cCluster_1887"	100.552033714729	10.0187248419238	1.55681757734409	6.43538779862414	1.23158478864441e-10	2.44177728567464e-10
"cCluster_25889"	542.132845342488	2.12900698347852	0.330840638508561	6.4351434971113	1.23356734200563e-10	2.44546522990893e-10
"cCluster_17229"	3806.85347781802	-0.488772201755322	0.0759556448732868	-6.43496875802605	1.2349872961625e-10	2.44803723735695e-10
"cCluster_5862"	4519.07345279925	-0.533010288216844	0.082834005724069	-6.43467961687585	1.23734040709849e-10	2.45245828852871e-10
"cCluster_34486"	189.253418493106	7.11793028541368	1.106382386024	6.43351735830984	1.24684348113273e-10	2.47104856986072e-10
"cCluster_3818"	742.788362714036	1.15397172777867	0.179370443822268	6.43345527383597	1.24735310983899e-10	2.47181333026128e-10
"cCluster_19108"	135.710353625002	10.4521674962896	1.62471193819547	6.43324348801092	1.24909311442718e-10	2.4750158675412e-10
"cCluster_21614"	5059.57671676131	0.569287910069505	0.0885008174947046	6.4325723330586	1.25462292190779e-10	2.48572633059988e-10
"cCluster_30895"	1524.37042229408	2.86908569467214	0.446058701371723	6.43208099258933	1.25868635767323e-10	2.49352970291806e-10
"cCluster_31696"	340.340338569356	1.91382764752975	0.297562106973394	6.43169141056279	1.26191738109593e-10	2.49968263460841e-10
"cCluster_34571"	4796.35614689793	0.436807123751792	0.0679567438509862	6.4277229749208	1.29529517175436e-10	2.56554497330623e-10
"cCluster_18831"	3750.1483622474	0.556093845500385	0.0865441193762658	6.42555322658803	1.31390779517247e-10	2.60215231098255e-10
"cCluster_6057"	4906.80999066487	-1.0189855731285	0.158661132442857	-6.42240199246968	1.34140615153414e-10	2.65634855525869e-10
"cCluster_13474"	607.963767307111	1.0674556419032	0.166220711669031	6.42191716775139	1.34568646084674e-10	2.66456057250334e-10
"cCluster_20962"	4501.881727376	0.837344953194023	0.130394407455379	6.42163241150172	1.34820667091867e-10	2.66928617817429e-10
"cCluster_5808"	99.5481085292067	10.0046588770394	1.55818968647392	6.42069381146998	1.35654637188283e-10	2.68553159349451e-10
"cCluster_21169"	335.406889232983	1.93965823685652	0.302107608962189	6.42042166206839	1.35897390310487e-10	2.69007072782874e-10
"cCluster_34049"	7109.83247963285	-0.68678113200982	0.106969971825458	-6.42031703187167	1.35990831796695e-10	2.69165365154477e-10
"cCluster_289"	447.527788530727	3.52752032217083	0.549550724263042	6.41891670127685	1.37247477160645e-10	2.71625716465262e-10
"cCluster_24195"	1938.56144508238	0.753758640518558	0.117434204338821	6.41856131067072	1.37568203093275e-10	2.72233490864689e-10
"cCluster_1214"	220.32340950124	11.1510322488319	1.7373971902059	6.41824006145099	1.37858748009441e-10	2.72781425605606e-10
"cCluster_6788"	325.078685106091	1.8686272884322	0.291162932090234	6.41780626063038	1.3825203894879e-10	2.73532535459794e-10
"cCluster_35940"	1835.18590276472	1.14504190172191	0.178426132069783	6.41745627974539	1.38570136362416e-10	2.74134740402027e-10
"cCluster_15792"	12593.336306839	-1.31834994601527	0.205444744900165	-6.41705362994765	1.38936989417832e-10	2.74833270313051e-10
"cCluster_37729"	1476.98190221591	2.34538081514869	0.365543671142437	6.41614395297463	1.3976929145962e-10	2.76452282097823e-10
"cCluster_42834"	587.032811577114	2.35186790257481	0.366697444282207	6.41364683405001	1.42079138020489e-10	2.80993146728641e-10
"cCluster_1194"	382.83417070907	2.60359322454771	0.40595357532301	6.41352455752134	1.42193197365022e-10	2.81190883810148e-10
"cCluster_10694"	251.904609485746	2.2861624794863	0.356522154398327	6.41239948564898	1.43246870807881e-10	2.83246510036371e-10
"cCluster_39182"	537.915267487389	-2.54924877710925	0.397686324563853	-6.41019974701176	1.45329101437191e-10	2.87335326260307e-10
"cCluster_10407"	2311.68980047111	-0.598506670028498	0.093398774773031	-6.40807838735501	1.4736514284927e-10	2.91332019835131e-10
"cCluster_24826"	571.823409932879	2.49887787812899	0.389981757209457	6.4076789027515	1.47751667486673e-10	2.92067249682957e-10
"cCluster_18033"	2871.34150361158	-1.42663114276143	0.222663658000962	-6.4071126629711	1.4830123536248e-10	2.93124596909316e-10
"cCluster_36838"	2993.72269860448	-0.539070862676372	0.0841410302452694	-6.40675376929652	1.48650595832575e-10	2.93786054393558e-10
"cCluster_20786"	150.143158191401	10.5967013679788	1.65403621063601	6.40657157312423	1.48828260027772e-10	2.94108082118593e-10
"cCluster_32404"	297.698892616279	2.76296112003181	0.43128243479079	6.40638453400517	1.4901086255441e-10	2.94439804087876e-10
"cCluster_25751"	7234.00811989256	-0.52224072988741	0.0815299840607734	-6.40550511451254	1.49872360999459e-10	2.96112800293193e-10
"cCluster_34075"	246.411913347885	2.99504541435906	0.467650538888357	6.40445196851163	1.50910451689795e-10	2.98134336119439e-10
"cCluster_15391"	152.271312050921	10.617013289149	1.65825191098483	6.40253342620518	1.5281965671725e-10	3.01876250289464e-10
"cCluster_571"	337.672857196959	2.15058781575861	0.335930316680356	6.40188666807626	1.53468571126651e-10	3.03128123035188e-10
"cCluster_10828"	6440.51023454381	-0.399583743860775	0.062425309148212	-6.4009894274143	1.54373263899294e-10	3.04884906702433e-10
"cCluster_21754"	17009.0971438591	-1.06592109476225	0.166545131403169	-6.40019366391377	1.55179995886796e-10	3.06447891036949e-10
"cCluster_38121"	100.633505085446	10.019700662907	1.56571164715097	6.39945463849573	1.5593289642069e-10	3.07904271056079e-10
"cCluster_29264"	550.116936221846	-1.32188053015178	0.206584866960075	-6.39872876267965	1.56675874850461e-10	3.09340772970047e-10
"cCluster_37678"	2371.16393437317	-1.11398767859174	0.174116012894498	-6.39796225558382	1.57464196972481e-10	3.10866508650456e-10
"cCluster_19612"	189.027978908799	2.95805759212792	0.46234829687575	6.39789875320522	1.57529680229045e-10	3.10965052137086e-10
"cCluster_2258"	1480.15675973705	-1.48755557932157	0.232513644878244	-6.39771304647747	1.57721332582651e-10	3.11312610507752e-10
"cCluster_7758"	439.369632948367	-1.86725126945532	0.291954570050075	-6.39569118282702	1.5982272881642e-10	3.15429207401243e-10
"cCluster_27294"	34890.9749603313	0.282795486865111	0.0442180502011083	6.39547618176124	1.6004778998549e-10	3.15842185828905e-10
"cCluster_11959"	79.7014302970339	5.61636543794178	0.878318000096319	6.39445558137927	1.61120376426764e-10	3.17927444346994e-10
"cCluster_18069"	103.99305673898	10.0669488419306	1.57441526191636	6.39408743388145	1.61508997327445e-10	3.18662803399418e-10
"cCluster_928"	189.867871775159	10.9364745652049	1.71047027943564	6.3938407446713	1.61769917754537e-10	3.19146084656481e-10
"cCluster_35788"	891.396785529773	-1.12815332337774	0.176521154227755	-6.39103754058932	1.647639214429e-10	3.25020672607339e-10
"cCluster_13429"	1418.88226934598	0.697432346014777	0.109136538978864	6.39045687668222	1.65390843497464e-10	3.26225150475151e-10
"cCluster_28616"	415.641489938405	4.01851985254842	0.628943266583041	6.38932009619955	1.66624940244266e-10	3.28626893896052e-10
"cCluster_1146"	1552.0032632827	0.818311606460438	0.128075224330078	6.3893044946107	1.66641939871887e-10	3.28627974029118e-10
"cCluster_41204"	152.760140268576	3.55173645576311	0.55595938848202	6.38848183760454	1.67540718728938e-10	3.30367804206371e-10
"cCluster_6370"	224.754430435121	2.61329683251583	0.409271399179292	6.38524176806941	1.71126888930219e-10	3.37405942787595e-10
"cCluster_19960"	1052.32554465665	1.67088084560598	0.261698791528169	6.38474803742504	1.71679903887319e-10	3.38462897764429e-10
"cCluster_6907"	4242.29288875515	-0.435064545259089	0.068147664688047	-6.38414459615956	1.72358174548952e-10	3.39766558434355e-10
"cCluster_30934"	74.4843156002698	3.88859561151775	0.609302970154429	6.38203948116678	1.74744894289847e-10	3.44437464322054e-10
"cCluster_15907"	153.049192096998	10.6255809902414	1.66525141048066	6.38076684599501	1.76203401838551e-10	3.47278041610761e-10
"cCluster_31510"	509.812569252745	4.893143248905	0.766928170928061	6.38018452625596	1.76874731108201e-10	3.48566767352636e-10
"cCluster_3290"	832.603397437292	-1.18380638336166	0.185553670447315	-6.37985969508368	1.77250298966729e-10	3.49272439761312e-10
"cCluster_16310"	2208.98895023126	0.60011436558513	0.0940840219627875	6.37849395748079	1.78837899423851e-10	3.52366052573627e-10
"cCluster_40136"	576.98257354426	2.23681136634773	0.350706246690168	6.37801974574991	1.79392389292293e-10	3.53423708069193e-10
"cCluster_14540"	3719.84105399852	0.658258846783882	0.103208930548558	6.37792527531505	1.79503052868436e-10	3.53606852174261e-10
"cCluster_42413"	631.992219532448	2.5082089508555	0.393265341327498	6.37790490865236	1.79526919311276e-10	3.53618993515702e-10
"cCluster_33595"	97.4970479175844	9.97411815788806	1.56396561818616	6.3774535973852	1.80056579562919e-10	3.54627309876682e-10
"cCluster_25283"	220.811498917557	1.81576459547213	0.284720128203898	6.3773664578143	1.8015902253391e-10	3.54794091995944e-10
"cCluster_39764"	8601.8050227065	-0.656513007086601	0.102949130974592	-6.3770621555672	1.80517213017505e-10	3.55464444994544e-10
"cCluster_39995"	1561.34197291247	1.11939003323973	0.175543136253949	6.37672344887565	1.80916718818041e-10	3.56216013641239e-10
"cCluster_32647"	947.992862182472	4.07072463510148	0.638388061015862	6.37656761409944	1.81100816542255e-10	3.56543348160019e-10
"cCluster_10155"	203.04300783251	2.3097237346127	0.362237864449594	6.37626256471622	1.81461721127835e-10	3.5721867345309e-10
"cCluster_652"	1652.83939875444	1.14604034074007	0.179773613186084	6.37490853317722	1.83072178844314e-10	3.60353446237206e-10
"cCluster_13599"	6783.11897514962	-0.503294268819512	0.0789763417180989	-6.37272198066591	1.85702347629715e-10	3.65494570292991e-10
"cCluster_11020"	518.577761598632	1.14827745345924	0.180193928872458	6.37245361508264	1.86027692952534e-10	3.66098834160283e-10
"cCluster_1206"	2173.75368415194	0.814948661934578	0.127932910618805	6.37012523198851	1.88873916499823e-10	3.71663528921679e-10
"cCluster_32224"	176.553775784701	10.8316194943058	1.70043583496664	6.36990780338281	1.89141863685162e-10	3.72154129936083e-10
"cCluster_33148"	388.093442912509	-10.6672272491809	1.67479243465124	-6.36928315920067	1.89913708883041e-10	3.73636002653279e-10
"cCluster_25002"	218.367893577975	4.5839855116271	0.719724620434563	6.36908253723393	1.90162260825665e-10	3.74088158360513e-10
"cCluster_13730"	159.987297260726	10.6895194197809	1.67839810385175	6.3688819686161	1.90411064344349e-10	3.74540719869855e-10
"cCluster_15313"	355.509427595887	3.01896986977033	0.474030302997483	6.36872759121131	1.90602784664865e-10	3.74880920015821e-10
"cCluster_28579"	2274.65240331631	1.39097905522961	0.218427544807956	6.36814856135739	1.91323559871421e-10	3.76261505211345e-10
"cCluster_30370"	1121.97901752355	1.76547551903573	0.277243790714096	6.36795332544113	1.91567188924088e-10	3.76703543882521e-10
"cCluster_5067"	156.062899253301	5.39865886565063	0.847883148899809	6.36722038013822	1.92484517096013e-10	3.78470147553191e-10
"cCluster_14577"	594.535350368169	4.37154448764443	0.686595139202304	6.36699014898846	1.92773550899924e-10	3.79001149530116e-10
"cCluster_13937"	240.353753860672	11.2757460830488	1.77101237062937	6.36683643211468	1.92966764154889e-10	3.79343678180681e-10
"cCluster_21619"	9418.12276244403	0.660562765152302	0.103755600765423	6.36652633958282	1.93357108564527e-10	3.80073631526906e-10
"cCluster_20427"	757.068864955506	2.52281459421751	0.396272628588856	6.36636096518036	1.93565597119817e-10	3.80446010279282e-10
"cCluster_14171"	442.888659826952	1.34708970797064	0.211712777399717	6.36281723056948	1.98086352549472e-10	3.89293082661915e-10
